biodegradation_time_days,biodegradation_percentage,study_id,instance,phb_initial_mol,phv_initial_mol,biodegradation_condition,degradation_mechanism,t_biodeg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,additives
28.0,59.0,5,38,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,50.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
7.0,2.0,5,39,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,60.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
14.0,13.0,5,39,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,60.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
21.0,68.0,5,39,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,60.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
28.0,99.0,5,39,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,60.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
7.0,4.0,5,40,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,70.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
14.0,23.0,5,40,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,70.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
21.0,69.0,5,40,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,70.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
28.0,99.0,5,40,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,70.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
7.0,1.0,5,41,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,no
14.0,9.0,5,41,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,no
21.0,14.0,5,41,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,no
28.0,22.0,5,41,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,no
7.0,6.0,5,42,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
14.0,18.0,5,42,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
21.0,37.0,5,42,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
28.0,39.0,5,42,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
7.0,6.0,5,43,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
14.0,30.0,5,43,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
21.0,47.0,5,43,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
28.0,52.0,5,43,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
7.0,7.0,5,44,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,30.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
14.0,30.0,5,44,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,30.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
21.0,53.0,5,44,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,30.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
28.0,69.0,5,44,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,30.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
7.0,20.0,5,45,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,40.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
14.0,41.0,5,45,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,40.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
21.0,54.0,5,45,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,40.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
28.0,75.0,5,45,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,40.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
7.0,22.0,5,46,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,50.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
14.0,61.0,5,46,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,50.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
21.0,75.0,5,46,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,50.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
28.0,99.0,5,46,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,50.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
7.0,24.0,5,47,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,60.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
14.0,89.0,5,47,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,60.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
21.0,99.0,5,47,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,60.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
28.0,99.0,5,47,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,60.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
7.0,33.0,5,48,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,70.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
14.0,99.0,5,48,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,70.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
21.0,99.0,5,48,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,70.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
28.0,99.0,5,48,94,6,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,filler,70.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
67.0,1.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
73.0,2.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
81.0,3.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
88.0,5.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
92.0,5.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
102.0,7.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
98.0,6.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
109.0,8.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
113.0,9.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
120.0,10.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
126.0,10.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
132.0,12.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
140.0,13.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
151.0,14.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
162.0,16.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
170.0,17.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
178.0,18.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
187.0,19.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
195.0,20.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
203.0,21.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
212.0,22.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
218.0,23.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
229.0,23.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
237.0,25.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
244.0,26.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
254.0,26.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
265.0,28.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
279.0,29.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
290.0,30.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
302.0,31.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
313.0,32.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
323.0,33.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
332.0,33.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
342.0,34.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
354.0,35.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
363.0,36.0,6,1,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
73.0,1.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
80.0,2.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
87.0,3.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
96.0,4.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
107.0,5.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
117.0,6.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
130.0,8.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
143.0,9.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
150.0,9.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
157.0,10.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
168.0,11.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
178.0,12.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
189.0,13.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
200.0,14.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
214.0,15.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
225.0,16.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
242.0,17.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
254.0,18.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
266.0,19.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
280.0,20.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
292.0,21.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
300.0,22.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
308.0,22.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
316.0,23.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
323.0,23.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
329.0,23.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
336.0,24.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
345.0,25.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
354.0,25.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
361.0,26.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
366.0,26.0,6,2,99,1,anaerobic,all_mechanisms,25.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
75.0,0.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
78.0,1.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
87.0,3.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
95.0,3.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
108.0,4.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
116.0,5.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
126.0,6.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
136.0,7.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
152.0,8.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
164.0,9.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
174.0,10.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
185.0,11.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
197.0,12.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
207.0,12.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
223.0,13.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
231.0,14.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
246.0,16.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
260.0,17.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
271.0,18.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
285.0,20.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
295.0,21.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
306.0,22.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
316.0,23.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
333.0,24.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
345.0,25.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
354.0,26.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
361.0,26.0,6,3,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
69.0,1.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
75.0,2.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
80.0,2.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
87.0,3.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
94.0,4.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
101.0,5.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
112.0,6.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
121.0,7.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
129.0,8.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
136.0,9.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
144.0,9.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
152.0,10.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
164.0,12.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
158.0,11.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
174.0,12.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
189.0,14.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
184.0,14.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
196.0,15.0,6,4,99,1,anaerobic,all_mechanisms,25.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
